,match_id,batting_team,bowling_team,runs_x,current_score,wickets_left,crr,city,runs_y,balls_left,last_five
25460,474,Sri Lanka,Bangladesh,1,47,8,6.56,Johannesburg,147,77,30.0
64423,961,Bangladesh,India,0,27,9,6.75,Mirpur,120,96,30.0
35303,573,New Zealand,England,1,19,10,7.12,St Lucia,149,104,31.0
43555,662,South Africa,Australia,1,92,5,6.13,Colombo,146,30,32.0
44699,671,West Indies,England,1,166,6,8.37,Nottingham,172,1,32.0
41898,646,India,Afghanistan,4,106,7,7.48,Colombo,159,35,38.0
56377,826,South Africa,Australia,4,23,8,5.52,Melbourne,101,95,44.0
63723,951,India,Bangladesh,1,41,8,5.47,Mirpur,166,75,41.0
52303,786,Sri Lanka,South Africa,1,126,6,8.04,Chittagong,165,26,41.0
64106,957,Sri Lanka,India,1,62,6,5.17,Mirpur,138,48,42.0
22507,445,South Africa,New Zealand,0,90,8,8.44,Johannesburg,133,56,56.0
24934,470,South Africa,England,2,18,9,9.0,Cape Town,154,108,61.0
5921,78,England,India,0,76,9,8.0,Manchester,159,63,64.0
17715,246,India,New Zealand,2,120,4,7.66,Wellington,165,26,65.0
46218,697,India,England,1,25,9,5.77,Mumbai,177,94,66.0
43252,660,New Zealand,England,0,30,8,5.45,Pallekele,148,87,66.0
6956,87,India,South Africa,1,112,7,10.67,Johannesburg,203,57,66.0
15333,222,Australia,South Africa,1,42,9,10.08,Johannesburg,196,95,63.0
58480,867,England,Pakistan,1,20,7,4.44,Dubai,160,93,64.0
54454,807,India,Sri Lanka,0,123,7,6.42,Mirpur,130,5,62.0
63824,954,Pakistan,India,4,26,8,6.78,Mirpur,83,97,63.0
30892,531,Sri Lanka,West Indies,2,63,10,7.27,London,158,68,63.0
5373,70,Pakistan,New Zealand,0,188,6,9.98,Auckland,201,7,62.0
52782,790,South Africa,New Zealand,0,67,7,5.91,Chittagong,170,52,61.0
63230,928,England,West Indies,2,33,7,5.5,Kolkata,155,84,61.0
28222,499,Australia,South Africa,1,119,4,7.14,Johannesburg,166,20,52.0
44499,670,West Indies,Sri Lanka,1,19,8,2.65,Colombo,137,77,51.0
57716,858,Australia,South Africa,0,8,10,6.86,Durban,157,113,46.0
35632,575,West Indies,Australia,1,87,1,5.61,St Lucia,105,27,47.0
47630,711,New Zealand,England,2,102,5,6.44,Wellington,139,25,45.0
28047,498,South Africa,Bangladesh,4,11,10,5.08,Johannesburg,118,107,50.0
35058,571,Australia,Sri Lanka,0,20,8,7.5,Barbados,168,104,43.0
58289,865,India,Australia,0,118,9,8.53,Melbourne,184,37,39.0
22942,449,West Indies,New Zealand,4,4,10,8.0,Auckland,126,117,39.0
8390,100,Sri Lanka,India,1,129,4,7.98,Colombo,152,23,38.0
63693,951,India,Bangladesh,0,14,9,4.94,Mirpur,166,103,34.0
52962,794,Sri Lanka,England,2,3,10,6.0,Chittagong,189,117,34.0
35425,574,India,Sri Lanka,1,17,10,6.38,St Lucia,163,104,34.0
64024,955,Bangladesh,Sri Lanka,1,139,5,7.38,Mirpur,147,7,37.0
43267,660,New Zealand,England,2,46,7,5.75,Pallekele,148,72,33.0
2956,35,New Zealand,Australia,1,157,8,11.92,Auckland,243,41,27.0
5054,68,New Zealand,West Indies,1,79,10,10.09,Mount Maunganui,243,73,27.0
21678,435,Pakistan,New Zealand,4,127,5,7.54,Hamilton,163,19,27.0
30342,525,England,India,1,143,5,7.46,London,153,5,27.0
35642,575,West Indies,Australia,0,94,1,5.53,St Lucia,105,18,28.0
52709,789,West Indies,India,6,120,4,6.15,Mirpur,129,3,34.0
47422,710,New Zealand,England,0,11,10,7.33,Hamilton,192,111,35.0
18116,251,India,West Indies,1,167,5,8.35,Lauderhill,167,0,36.0
12613,155,Pakistan,Australia,6,100,9,8.0,Abu Dhabi,155,45,40.0
42553,653,India,England,1,92,8,7.46,Colombo,170,46,43.0
34069,563,Australia,Bangladesh,0,28,8,6.22,Barbados,141,93,46.0
52701,789,West Indies,India,0,106,5,5.83,Mirpur,129,11,48.0
46642,701,Australia,England,4,141,8,11.75,Southampton,248,48,48.0
42539,653,India,England,2,80,9,8.0,Colombo,170,60,48.0
18060,251,India,West Indies,1,86,9,7.94,Lauderhill,167,55,42.0
6721,85,Sri Lanka,Pakistan,4,84,9,6.55,Abu Dhabi,124,43,41.0
56941,831,South Africa,Bangladesh,1,109,6,6.74,Mirpur,148,23,42.0
38822,613,Pakistan,New Zealand,0,103,3,6.31,Auckland,143,22,41.0
22803,447,Sri Lanka,England,0,154,3,8.25,Southampton,163,8,41.0
53234,796,Bangladesh,India,0,20,9,6.0,Mirpur,138,100,42.0
51756,771,New Zealand,Bangladesh,0,48,10,11.52,Mirpur,204,95,42.0
11312,143,Bangladesh,West Indies,1,26,8,6.5,Lauderhill,171,96,41.0
27777,495,Australia,West Indies,1,85,7,8.79,Barbados,97,62,43.0
30656,529,South Africa,India,2,64,8,6.51,Nottingham,130,61,44.0
24800,469,Bangladesh,Australia,0,3,10,2.0,Cape Town,123,111,40.0
31863,541,Sri Lanka,India,4,53,10,10.97,Colombo,171,91,41.0
64487,961,Bangladesh,India,2,116,5,8.09,Mirpur,120,34,42.0
12148,151,New Zealand,India,4,200,4,10.53,Wellington,219,6,41.0
48099,715,Australia,Sri Lanka,1,81,7,6.08,Sydney,137,40,42.0
9990,131,South Africa,Pakistan,4,178,7,8.97,Johannesburg,188,1,43.0
31964,542,England,South Africa,0,2,9,2.0,Johannesburg,202,114,38.0
35171,572,Pakistan,South Africa,0,6,10,4.5,St Lucia,148,112,41.0
52248,786,Sri Lanka,South Africa,1,56,8,8.2,Chittagong,165,79,41.0
36143,580,New Zealand,Australia,2,2,10,12.0,Wellington,118,119,40.0
23522,453,Sri Lanka,New Zealand,0,71,2,4.95,Auckland,115,34,30.0
57009,832,South Africa,Bangladesh,0,59,10,8.63,Mirpur,169,79,27.0
596,10,New Zealand,Bangladesh,1,151,7,10.3,Mount Maunganui,195,32,27.0
53127,795,Australia,West Indies,0,44,7,6.6,Mirpur,178,80,28.0
39463,619,West Indies,Pakistan,1,1,10,6.0,St Lucia,150,119,28.0
5376,70,Pakistan,New Zealand,1,192,6,9.93,Auckland,201,4,33.0
45146,676,West Indies,Australia,2,71,7,6.17,St Lucia,150,51,35.0
41924,646,India,Afghanistan,1,133,6,7.25,Colombo,159,10,35.0
48040,715,Australia,Sri Lanka,1,24,9,6.86,Sydney,137,99,37.0
9879,131,South Africa,Pakistan,0,5,10,2.31,Johannesburg,188,107,37.0
42438,652,Pakistan,New Zealand,0,125,8,8.82,Pallekele,177,35,36.0
25239,472,New Zealand,England,1,72,6,6.55,Durban,164,54,36.0
693,11,New Zealand,Bangladesh,4,59,7,5.71,Mount Maunganui,194,58,35.0
22525,445,South Africa,New Zealand,0,105,6,7.68,Johannesburg,133,38,41.0
9204,109,England,Sri Lanka,4,78,7,8.51,Colombo,187,65,41.0
17544,245,India,New Zealand,1,84,10,10.08,Hamilton,179,70,40.0
32961,550,West Indies,Australia,1,15,10,6.0,Sydney,138,105,38.0
32671,547,New Zealand,Sri Lanka,1,110,7,7.17,Colombo,141,28,40.0
2931,35,New Zealand,Australia,1,95,10,10.56,Auckland,243,66,39.0
32097,543,South Africa,England,1,8,10,4.0,Centurion,241,108,37.0
34672,568,New Zealand,Pakistan,0,9,10,6.75,Barbados,133,112,37.0
3941,55,Bangladesh,Sri Lanka,1,105,8,9.55,Colombo,176,54,37.0
54744,810,Sri Lanka,Bangladesh,1,57,9,9.77,Chittagong,168,85,30.0
23369,452,New Zealand,Sri Lanka,0,101,8,10.1,Wellington,162,60,36.0
42367,652,Pakistan,New Zealand,2,17,10,6.38,Pallekele,177,104,35.0
43664,663,Pakistan,India,1,78,5,6.5,Colombo,128,48,35.0
8325,100,Sri Lanka,India,0,53,8,9.09,Colombo,152,85,30.0
58234,865,India,Australia,4,43,10,8.9,Melbourne,184,91,24.0
60158,880,West Indies,Sri Lanka,1,133,6,8.49,Colombo,162,26,24.0
9200,109,England,Sri Lanka,1,67,7,7.88,Colombo,187,69,25.0
53701,800,India,Australia,1,137,6,7.75,Mirpur,159,14,29.0
10804,139,Australia,India,0,20,10,7.5,Sydney,164,104,30.0
11401,143,Bangladesh,West Indies,2,160,6,8.57,Lauderhill,171,8,29.0
15285,221,South Africa,England,1,178,6,10.68,Centurion,222,20,28.0
24030,457,West Indies,South Africa,1,179,7,10.85,Johannesburg,205,21,27.0
61169,911,South Africa,England,1,116,8,12.43,Mumbai,229,64,29.0
8448,101,India,Bangladesh,0,50,10,7.89,Colombo,176,82,32.0
21156,423,Australia,India,1,115,8,8.73,Sydney,186,41,31.0
10850,139,Australia,India,0,76,7,7.6,Sydney,164,60,31.0
31865,541,Sri Lanka,India,1,54,10,10.45,Colombo,171,89,30.0
56173,824,New Zealand,Pakistan,4,70,7,6.0,Dubai,144,50,35.0
50740,748,Pakistan,South Africa,1,96,3,4.97,Dubai,98,4,35.0
28064,498,South Africa,Bangladesh,2,51,9,10.2,Johannesburg,118,90,36.0
35698,576,Sri Lanka,England,0,39,7,5.57,St Lucia,128,78,37.0
50079,742,England,West Indies,6,153,4,7.85,Barbados,165,3,37.0
42547,653,India,England,0,84,8,7.41,Colombo,170,52,37.0
54373,807,India,Sri Lanka,0,27,9,4.63,Mirpur,130,85,40.0
51328,765,New Zealand,West Indies,1,111,5,7.93,Auckland,189,36,41.0
32987,550,West Indies,Australia,1,37,8,5.55,Sydney,138,80,42.0
59356,874,New Zealand,Sri Lanka,1,65,10,9.75,Mount Maunganui,182,80,43.0
1850,23,West Indies,India,1,207,7,12.67,Lauderhill,245,22,44.0
11412,144,Bangladesh,West Indies,0,4,10,12.0,Lauderhill,184,118,44.0
43615,663,Pakistan,India,2,32,9,8.35,Colombo,128,97,39.0
64413,961,Bangladesh,India,1,12,10,5.14,Mirpur,120,106,38.0
51357,765,New Zealand,West Indies,1,174,5,9.24,Auckland,189,7,37.0
12621,155,Pakistan,Australia,0,105,8,7.59,Abu Dhabi,155,37,38.0
45392,690,South Africa,India,1,101,9,8.78,Johannesburg,219,51,42.0
18051,251,India,West Indies,1,74,9,7.79,Lauderhill,167,63,41.0
59601,876,Pakistan,New Zealand,0,52,8,8.0,Auckland,171,81,35.0
31660,539,New Zealand,West Indies,1,132,9,10.85,Hamilton,191,47,36.0
4959,67,New Zealand,West Indies,0,7,9,4.67,Mount Maunganui,102,111,35.0
44057,666,Pakistan,Australia,2,114,6,7.28,Colombo,149,26,35.0
54627,809,Pakistan,South Africa,1,44,9,6.14,Cape Town,176,77,30.0
60284,893,South Africa,Sri Lanka,4,39,8,6.88,Johannesburg,113,86,30.0
64509,963,Australia,Sri Lanka,4,32,10,11.29,Pallekele,263,103,29.0
29659,519,England,South Africa,0,34,7,4.08,Nottingham,111,70,30.0
5964,78,England,India,0,125,4,7.58,Manchester,159,21,25.0
7910,97,India,Sri Lanka,1,3,9,2.57,Colombo,174,113,25.0
48109,715,Australia,Sri Lanka,1,101,7,6.73,Sydney,137,30,22.0
19683,307,England,Pakistan,4,115,7,8.73,Manchester,131,41,24.0
47412,709,England,New Zealand,5,214,3,10.7,Auckland,214,0,24.0
31427,537,India,New Zealand,0,97,5,6.54,Wellington,149,31,22.0
56399,826,South Africa,Australia,0,44,8,5.62,Melbourne,101,73,22.0
41346,640,Pakistan,England,1,44,9,9.43,Dubai,144,92,23.0
24467,466,New Zealand,Sri Lanka,1,54,8,7.2,Johannesburg,164,75,24.0
6727,85,Sri Lanka,Pakistan,1,91,9,6.58,Abu Dhabi,124,37,24.0
51938,772,New Zealand,Sri Lanka,1,91,6,6.58,Pallekele,142,37,24.0
2475,31,New Zealand,Australia,0,91,4,5.46,Sydney,117,20,27.0
3507,52,West Indies,Pakistan,1,4,10,3.0,Barbados,111,112,31.0
54482,808,South Africa,Pakistan,1,36,10,9.82,Johannesburg,153,98,34.0
22090,442,South Africa,England,1,21,10,6.3,Cape Town,191,100,32.0
53243,796,Bangladesh,India,0,22,7,4.55,Mirpur,138,91,32.0
42180,649,England,Afghanistan,4,192,6,9.93,Colombo,196,4,37.0
25061,471,Pakistan,Sri Lanka,0,19,10,8.14,Johannesburg,189,106,39.0
41612,642,England,Pakistan,0,54,8,6.35,Abu Dhabi,129,69,36.0
61219,911,South Africa,England,1,184,6,10.62,Mumbai,229,16,36.0
26154,479,India,South Africa,1,127,6,7.26,Durban,153,15,35.0
41978,648,New Zealand,Bangladesh,0,43,9,6.62,Pallekele,191,81,35.0
37633,600,England,Pakistan,0,2,10,2.4,Dubai,148,115,37.0
9339,120,South Africa,Sri Lanka,1,75,3,6.52,Colombo,98,51,36.0
10403,135,South Africa,Sri Lanka,6,35,10,6.56,Johannesburg,198,88,41.0
19753,308,Pakistan,England,0,72,10,8.64,Manchester,195,70,40.0
47961,714,Australia,Pakistan,1,111,10,10.74,Dubai,168,58,39.0
19537,306,England,Australia,1,58,8,6.44,Southampton,145,66,38.0
29044,509,India,Bangladesh,0,74,9,7.66,Nottingham,180,62,34.0
43668,663,Pakistan,India,2,85,5,6.8,Colombo,128,45,31.0
10680,138,Australia,India,0,10,9,4.0,Melbourne,132,105,33.0
53708,800,India,Australia,0,150,5,8.04,Mirpur,159,8,35.0
49746,740,West Indies,England,4,44,10,9.43,Barbados,170,92,39.0
34982,570,West Indies,India,0,70,10,6.56,Barbados,169,56,38.0
2232,26,Pakistan,West Indies,2,134,7,7.81,Dubai,160,17,42.0
49789,740,West Indies,England,2,90,8,7.61,Barbados,170,49,44.0
59765,877,Pakistan,New Zealand,0,91,7,6.91,Hamilton,168,41,50.0
48176,716,Sri Lanka,Australia,0,33,9,6.19,Melbourne,161,88,53.0
57868,859,South Africa,Australia,2,62,9,10.33,Johannesburg,204,84,54.0
41764,643,West Indies,Bangladesh,2,81,8,6.31,Mirpur,132,43,54.0
62450,921,New Zealand,Bangladesh,6,145,2,7.25,Kolkata,145,0,54.0
26750,484,India,Australia,0,60,4,4.29,Melbourne,74,36,54.0
5379,70,Pakistan,New Zealand,1,197,6,9.93,Auckland,201,1,49.0
32557,546,Pakistan,Sri Lanka,1,141,5,8.38,Colombo,172,19,50.0
54969,814,South Africa,West Indies,1,14,10,5.6,Cape Town,165,105,52.0
5122,68,New Zealand,West Indies,4,222,7,11.89,Mount Maunganui,243,8,51.0
58488,867,England,Pakistan,1,36,7,6.17,Dubai,160,85,53.0
34163,563,Australia,Bangladesh,2,138,4,6.96,Barbados,141,1,53.0
21508,434,Pakistan,New Zealand,0,41,5,4.64,Auckland,153,67,55.0
12072,151,New Zealand,India,1,72,10,10.8,Wellington,219,80,58.0
57826,858,Australia,South Africa,0,152,2,7.93,Durban,157,5,55.0
32548,546,Pakistan,Sri Lanka,1,127,6,8.19,Colombo,172,27,59.0
28958,508,Australia,West Indies,0,119,5,7.36,London,169,23,58.0
24041,457,West Indies,South Africa,0,188,5,10.25,Johannesburg,205,10,58.0
21321,432,New Zealand,West Indies,1,14,10,7.0,Mount Maunganui,238,108,59.0
3605,52,West Indies,Pakistan,4,85,3,5.0,Barbados,111,18,56.0
8104,98,Bangladesh,India,2,77,6,6.33,Colombo,139,47,56.0
12169,152,New Zealand,India,1,5,10,2.5,Auckland,158,108,58.0
55698,820,South Africa,West Indies,1,131,9,8.64,Durban,195,29,52.0
5984,78,England,India,1,153,2,7.85,Manchester,159,3,50.0
29485,517,Sri Lanka,West Indies,0,1,10,3.0,Nottingham,192,118,50.0
35234,572,Pakistan,South Africa,0,71,6,6.26,St Lucia,148,52,56.0
34385,565,South Africa,New Zealand,0,108,7,7.2,Barbados,170,30,55.0
46247,697,India,England,1,73,7,8.59,Mumbai,177,69,55.0
52908,792,West Indies,Bangladesh,0,97,9,8.2,Mirpur,171,49,54.0
41641,642,England,Pakistan,1,76,6,5.7,Abu Dhabi,129,40,54.0
60371,894,South Africa,Sri Lanka,1,1,10,6.0,Cape Town,169,119,49.0
13,2,Australia,Sri Lanka,1,15,10,6.43,Melbourne,168,106,49.0
41054,635,West Indies,England,1,112,4,6.46,London,125,16,49.0
44569,670,West Indies,Sri Lanka,1,119,4,6.38,Colombo,137,8,53.0
41597,642,England,Pakistan,1,39,8,6.5,Abu Dhabi,129,84,52.0
32533,546,Pakistan,Sri Lanka,4,109,7,8.38,Colombo,172,42,52.0
28946,508,Australia,West Indies,3,103,6,7.27,London,169,35,54.0
34250,564,Pakistan,England,0,97,6,7.1,Barbados,147,38,52.0
42159,649,England,Afghanistan,5,139,8,8.42,Colombo,196,21,46.0
32114,543,South Africa,England,4,43,10,9.56,Centurion,241,93,47.0
29834,520,Sri Lanka,Pakistan,0,120,7,7.91,London,150,29,48.0
49017,734,South Africa,Sri Lanka,4,37,7,4.83,Colombo,115,74,55.0
45093,676,West Indies,Australia,0,19,9,7.12,St Lucia,150,104,49.0
19936,309,Pakistan,England,2,163,7,9.31,Manchester,190,15,48.0
663,11,New Zealand,Bangladesh,4,40,8,7.5,Mount Maunganui,194,88,47.0
40207,624,Sri Lanka,Australia,2,144,3,7.65,Pallekele,157,7,44.0
59485,875,Sri Lanka,New Zealand,1,42,7,5.25,Auckland,142,72,45.0
12646,155,Pakistan,Australia,0,133,3,7.39,Abu Dhabi,155,12,49.0
26688,484,India,Australia,0,20,6,5.22,Melbourne,74,97,48.0
52931,792,West Indies,Bangladesh,0,118,8,7.61,Mirpur,171,27,32.0
44232,668,Sri Lanka,Pakistan,0,21,10,4.67,Colombo,139,93,33.0
22965,449,West Indies,New Zealand,1,15,9,3.6,Auckland,126,95,30.0
35687,576,Sri Lanka,England,4,34,7,6.58,St Lucia,128,89,25.0
52531,788,Pakistan,Australia,0,107,8,9.17,Mirpur,191,50,26.0
39721,621,South Africa,Australia,0,1,10,1.0,Cape Town,146,114,26.0
12858,157,Pakistan,Australia,2,90,10,7.5,Dubai,150,48,26.0
32735,548,New Zealand,Sri Lanka,0,47,10,8.29,Colombo,170,86,26.0
17707,246,India,New Zealand,2,108,4,7.45,Wellington,165,33,27.0
547,10,New Zealand,Bangladesh,1,53,7,7.95,Mount Maunganui,195,80,27.0
54861,811,Bangladesh,Sri Lanka,0,38,7,7.86,Chittagong,120,91,26.0
30795,530,Pakistan,South Africa,1,97,7,7.76,Nottingham,149,45,30.0
59874,878,New Zealand,Pakistan,4,93,8,8.72,Wellington,196,56,30.0
38076,603,Australia,England,1,87,5,6.96,Melbourne,147,45,31.0
53780,802,Sri Lanka,New Zealand,2,55,7,5.5,Chittagong,119,60,30.0
29164,511,England,Pakistan,2,84,8,10.29,London,185,71,29.0
35902,577,Pakistan,Australia,1,180,6,9.56,St Lucia,191,7,32.0
27278,489,England,New Zealand,2,18,9,8.31,Auckland,184,107,33.0
10079,132,Pakistan,South Africa,0,110,5,7.95,Centurion,168,37,37.0
24151,461,West Indies,Bangladesh,1,106,7,6.62,Johannesburg,164,24,38.0
51393,766,West Indies,New Zealand,0,27,9,5.59,Wellington,159,91,37.0
48100,715,Australia,Sri Lanka,1,82,7,6.07,Sydney,137,39,36.0
47826,713,Pakistan,Australia,1,48,9,5.88,Dubai,151,71,37.0
10490,135,South Africa,Sri Lanka,4,195,8,10.0,Johannesburg,198,3,42.0
7612,92,Sri Lanka,India,1,97,4,6.4,Mumbai,135,29,45.0
39348,618,Pakistan,South Africa,0,15,10,10.0,Abu Dhabi,119,111,44.0
24805,469,Bangladesh,Australia,0,6,10,2.57,Cape Town,123,106,43.0
30038,522,South Africa,West Indies,0,71,9,8.52,London,183,70,42.0
55299,816,Pakistan,Australia,1,67,3,4.52,Dubai,96,31,42.0
14616,196,Pakistan,Australia,1,18,8,6.0,Sydney,107,102,41.0
44291,668,Sri Lanka,Pakistan,2,93,8,6.64,Colombo,139,36,42.0
40723,631,South Africa,New Zealand,1,23,9,7.67,Auckland,165,102,41.0
45998,695,India,Sri Lanka,0,64,9,7.53,Pallekele,155,69,41.0
59791,877,Pakistan,New Zealand,0,130,6,7.65,Hamilton,168,18,40.0
37025,587,Pakistan,New Zealand,4,29,10,7.25,Dubai,153,96,39.0
12091,151,New Zealand,India,1,96,9,9.76,Wellington,219,61,45.0
17993,251,India,West Indies,1,6,10,9.0,Lauderhill,167,116,41.0
39494,619,West Indies,Pakistan,0,37,9,7.16,St Lucia,150,89,40.0
35882,577,Pakistan,Australia,1,121,7,7.81,St Lucia,191,27,36.0
5178,69,Pakistan,New Zealand,0,34,6,4.34,Wellington,105,73,32.0
12137,151,New Zealand,India,6,186,6,10.83,Wellington,219,17,26.0
39955,622,Australia,South Africa,6,118,3,6.5,Johannesburg,147,11,26.0
5414,71,Pakistan,New Zealand,1,39,9,6.88,Mount Maunganui,181,86,27.0
8096,98,Bangladesh,India,0,72,6,6.35,Colombo,139,52,28.0
31529,538,New Zealand,West Indies,1,78,7,7.09,Auckland,155,54,25.0
56166,824,New Zealand,Pakistan,0,59,7,5.62,Dubai,144,57,26.0
64739,964,Sri Lanka,Australia,2,127,1,6.35,Colombo,128,0,25.0
11487,144,Bangladesh,West Indies,2,111,6,8.76,Lauderhill,184,44,23.0
28103,498,South Africa,Bangladesh,1,96,6,8.47,Johannesburg,118,52,29.0
19414,305,Australia,England,1,58,7,6.11,Southampton,157,63,29.0
31957,541,Sri Lanka,India,0,171,6,8.62,Colombo,171,1,28.0
64359,960,Sri Lanka,Pakistan,0,106,10,7.76,Mirpur,150,38,29.0
59174,872,Sri Lanka,England,1,128,3,7.53,Southampton,140,18,32.0
6600,84,Sri Lanka,Pakistan,0,66,5,5.74,Abu Dhabi,102,51,29.0
577,10,New Zealand,Bangladesh,6,100,7,8.7,Mount Maunganui,195,51,28.0
36919,586,Pakistan,New Zealand,7,50,9,7.5,Dubai,161,80,29.0
40292,625,Australia,India,1,90,8,7.3,Sydney,171,46,24.0
13266,160,Pakistan,New Zealand,1,156,7,8.21,Dubai,166,6,31.0
8215,99,Sri Lanka,Bangladesh,1,84,9,9.69,Colombo,214,68,32.0
3152,37,New Zealand,Australia,1,45,10,12.27,Auckland,150,98,32.0
44838,673,South Africa,England,4,28,8,10.5,Manchester,77,104,38.0
34133,563,Australia,Bangladesh,0,82,4,5.47,Barbados,141,30,39.0
50049,742,England,West Indies,1,118,8,8.05,Barbados,165,32,38.0
52763,790,South Africa,New Zealand,1,50,7,6.12,Chittagong,170,71,40.0
27224,488,West Indies,South Africa,1,70,6,5.19,Johannesburg,131,39,40.0
49089,734,South Africa,Sri Lanka,1,113,5,5.79,Colombo,115,3,40.0
47399,709,England,New Zealand,0,194,5,10.88,Auckland,214,13,39.0
8604,102,Sri Lanka,Bangladesh,2,66,5,5.74,Colombo,159,51,66.0
21289,431,West Indies,New Zealand,0,143,4,10.59,Auckland,180,39,57.0
30382,526,England,West Indies,0,45,9,8.18,London,161,87,57.0
30514,528,Sri Lanka,New Zealand,0,53,8,7.76,Nottingham,158,79,52.0
45127,676,West Indies,Australia,0,54,8,6.48,St Lucia,150,70,47.0
63678,951,India,Bangladesh,1,1,10,3.0,Mirpur,166,118,49.0
55096,815,South Africa,West Indies,4,27,8,8.53,Johannesburg,231,101,47.0
42255,651,West Indies,Australia,4,29,9,6.96,Colombo,191,95,48.0
39368,618,Pakistan,South Africa,3,38,9,8.44,Abu Dhabi,119,93,44.0
42841,656,New Zealand,Sri Lanka,1,161,5,8.78,Pallekele,174,10,43.0
2201,26,Pakistan,West Indies,0,86,7,6.97,Dubai,160,46,48.0
22122,442,South Africa,England,0,62,8,7.15,Cape Town,191,68,46.0
22713,447,Sri Lanka,England,0,33,10,7.92,Southampton,163,95,46.0
44556,670,West Indies,Sri Lanka,4,95,5,5.76,Colombo,137,21,45.0
2317,27,West Indies,Pakistan,1,57,6,5.03,Abu Dhabi,103,52,45.0
3179,37,New Zealand,Australia,0,73,6,9.12,Auckland,150,72,43.0
22175,442,South Africa,England,1,152,7,8.69,Cape Town,191,15,39.0
19769,308,Pakistan,England,1,99,9,9.0,Manchester,195,54,38.0
12156,151,New Zealand,India,4,219,4,10.95,Wellington,219,0,39.0
52547,788,Pakistan,Australia,1,136,7,9.49,Mirpur,191,34,38.0
39555,619,West Indies,Pakistan,0,118,7,7.78,St Lucia,150,29,38.0
54302,806,South Africa,India,1,116,7,8.29,Mirpur,172,36,39.0
38317,607,New Zealand,Sri Lanka,2,67,7,5.51,Lauderhill,120,47,42.0
5977,78,England,India,1,149,3,8.13,Manchester,159,10,41.0
64656,964,Sri Lanka,Australia,1,50,8,7.32,Colombo,128,79,41.0
45361,690,South Africa,India,1,57,9,9.0,Johannesburg,219,82,37.0
2919,35,New Zealand,Australia,0,76,10,10.86,Auckland,243,78,38.0
3939,55,Bangladesh,Sri Lanka,0,103,8,9.66,Colombo,176,56,41.0
3914,55,Bangladesh,Sri Lanka,0,71,9,10.92,Colombo,176,81,40.0
13009,158,Pakistan,New Zealand,0,113,6,6.71,Abu Dhabi,148,19,36.0
58406,866,Australia,India,1,112,7,8.73,Sydney,197,43,36.0
17704,246,India,New Zealand,2,104,4,7.43,Wellington,165,36,33.0
25045,470,South Africa,England,1,154,3,7.76,Cape Town,154,1,29.0
11330,143,Bangladesh,West Indies,0,39,8,5.71,Lauderhill,171,79,33.0
41854,646,India,Afghanistan,1,42,8,5.73,Colombo,159,76,37.0
56192,824,New Zealand,Pakistan,0,87,6,6.0,Dubai,144,33,38.0
29089,509,India,Bangladesh,0,140,7,8.24,Nottingham,180,18,38.0
30455,526,England,West Indies,1,133,5,7.75,London,161,17,39.0
36206,580,New Zealand,Australia,1,54,7,5.06,Wellington,118,56,38.0
26848,485,New Zealand,England,0,72,5,5.61,Manchester,123,43,40.0
51258,765,New Zealand,West Indies,1,27,10,10.12,Auckland,189,104,39.0
45962,695,India,Sri Lanka,4,15,9,6.0,Pallekele,155,105,39.0
33953,562,South Africa,Afghanistan,0,49,8,8.91,Barbados,139,87,39.0
